gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgChargesPerMonth,IsLongTermCustomer,HasStreamingService,HasSecurityBackup
0,0,0,0,1,0,0,0,0,0,0,0,0,19.85,1,0,1,0,0,0,0,1,21.25,0,0,0
0,0,0,0,1,1,1,1,1,0,1,0,0,98.0,0,1,0,0,1,1,0,0,98.70555555555555,1,1,1
1,1,0,0,1,0,0,0,0,0,1,0,1,79.9,1,1,0,0,0,0,1,0,86.96666666666665,0,1,0
1,0,1,0,1,1,1,1,0,1,1,1,1,107.7,0,1,0,0,0,0,1,0,107.66029411764706,1,1,1
0,1,0,0,1,1,0,1,0,0,1,1,1,99.7,1,1,0,0,0,0,1,0,98.91166666666666,1,1,1
0,0,0,0,1,1,0,1,1,0,1,1,0,104.7,0,1,0,0,1,0,1,0,105.56333333333333,1,1,1
1,0,0,0,1,1,0,1,0,1,0,0,1,58.6,1,0,0,0,0,1,0,0,62.64666666666667,0,0,1
1,1,0,0,1,1,0,0,0,0,1,1,1,93.9,0,1,0,0,0,0,0,0,93.33888888888889,1,1,0
0,0,1,0,1,0,1,1,1,1,1,1,0,86.45,0,0,0,0,1,1,0,0,85.00285714285714,1,1,1
1,0,1,0,1,1,0,0,1,0,1,1,1,98.5,1,1,0,0,0,0,1,0,103.775,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,19.4,0,0,1,0,0,0,0,1,23.35,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,1,50.45,1,0,0,0,0,0,0,1,50.45,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,24.95,0,0,1,0,1,1,0,0,23.748529411764707,1,0,0
1,0,1,1,1,0,1,0,0,0,0,0,0,75.0,0,1,0,0,0,0,0,0,71.54318181818182,0,0,1
1,0,1,1,1,1,0,1,1,0,1,0,1,94.65,1,1,0,0,0,0,1,0,95.3763157894737,1,1,1
0,0,0,0,1,1,0,1,0,0,1,1,1,100.25,1,1,0,0,0,1,0,0,100.25,0,1,1
1,0,1,0,1,0,0,0,1,1,0,0,0,78.2,0,1,0,0,0,0,1,0,81.59722222222223,0,0,0
1,0,0,0,1,0,0,0,0,1,1,1,1,94.2,0,1,0,0,0,0,1,0,89.91724137931034,1,1,0
0,0,0,0,1,1,0,0,1,0,0,1,1,88.45,1,1,0,0,0,0,1,0,88.88125,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,1,69.85,1,1,0,0,0,0,1,0,69.85,0,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,81.7,1,1,0,0,0,0,0,0,71.55,0,0,1
1,0,0,0,0,0,0,0,1,0,1,1,1,50.05,0,0,0,1,0,0,1,0,49.141935483870974,1,1,0
1,0,0,0,1,0,0,0,0,0,0,1,1,79.9,1,1,0,0,0,0,1,0,81.075,0,1,0
0,0,1,0,1,1,0,0,1,1,0,1,1,69.55,0,0,0,1,0,0,0,1,71.575,1,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,25.4,1,0,1,0,0,1,0,0,26.64,0,0,0
1,0,0,0,1,0,1,1,1,1,0,0,1,90.1,0,1,0,1,0,1,0,0,90.98899999999999,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,44.65,0,0,0,0,0,0,0,0,46.07142857142857,0,0,0
1,1,1,0,1,1,1,0,1,0,0,0,1,83.75,1,1,0,0,0,0,0,0,79.84268292682927,1,0,1
1,0,1,1,1,0,1,0,1,0,0,0,0,80.35,0,1,0,0,1,1,0,0,79.04632352941177,1,0,1
0,1,1,0,1,1,0,0,1,0,1,1,1,98.1,0,1,0,0,0,0,0,0,96.5653846153846,1,1,0
1,0,0,0,0,0,0,0,1,1,1,1,0,53.35,0,0,0,0,1,1,0,0,54.21140350877193,1,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.55,0,0,1,0,0,0,1,0,20.349999999999998,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.9,1,0,1,0,0,0,0,1,20.9,0,0,0
1,0,1,1,1,0,1,0,0,0,0,0,1,48.95,0,0,0,1,0,0,0,0,50.294736842105266,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,1,54.2,0,0,0,0,0,0,1,0,46.800000000000004,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,24.45,0,0,1,0,1,0,1,0,25.306779661016947,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,69.4,1,1,0,0,0,0,0,1,69.4,0,0,0
1,0,1,0,0,0,1,0,0,0,1,0,1,40.15,0,0,0,0,0,0,0,0,38.71547619047619,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,74.9,1,1,0,0,0,0,1,0,77.30714285714285,0,0,0
1,0,1,0,1,1,0,0,0,0,0,0,0,25.6,0,0,1,0,1,1,0,0,26.64029850746269,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,70.35,0,1,0,0,0,0,1,0,70.35,0,0,0
1,0,1,0,1,1,1,1,1,1,1,1,0,91.7,0,0,0,0,1,0,0,0,92.0590909090909,1,1,1
0,0,0,0,1,1,0,0,1,0,0,1,0,89.2,0,1,0,0,0,0,0,1,90.17377049180328,1,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,24.1,0,0,1,1,0,1,0,0,18.275,0,0,0
0,1,1,0,1,0,1,0,0,0,0,0,1,74.15,1,1,0,0,0,1,0,0,76.89047619047619,1,0,1
0,0,1,1,1,1,0,1,0,0,0,0,1,53.85,0,0,0,1,0,0,0,0,53.12265625,1,0,1
0,1,1,0,1,1,1,1,1,1,1,1,1,115.6,0,1,0,1,0,0,0,0,119.09351851851852,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,19.75,0,0,1,0,0,1,0,0,19.75,0,0,0
1,0,1,1,1,1,0,0,0,0,0,0,1,24.05,0,0,1,0,1,0,0,0,22.794444444444448,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,25.3,0,0,1,0,1,1,0,0,25.258333333333333,0,0,0
1,0,0,0,1,0,0,1,0,0,0,1,0,84.3,0,1,0,0,0,0,1,0,78.35000000000001,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,70.1,1,1,0,0,0,0,1,0,70.1,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,0,89.75,0,0,0,0,1,1,0,0,91.60972222222222,1,1,1
1,1,1,0,1,0,0,1,1,0,1,1,1,97.95,0,1,0,1,0,0,1,0,97.78333333333333,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,20.0,0,0,1,1,0,0,0,1,17.849999999999998,0,0,0
0,0,0,1,1,1,1,0,0,0,0,0,1,78.3,1,1,0,0,0,0,1,0,75.77083333333333,0,0,1
1,0,1,1,1,0,0,1,1,1,1,1,0,103.9,0,1,0,1,0,1,0,0,105.72377049180328,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,20.7,0,0,1,0,1,1,0,0,19.55,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,1,96.8,1,1,0,0,0,0,1,0,96.07181818181817,1,1,0
0,0,0,0,1,1,1,1,0,0,1,0,1,94.4,1,1,0,0,0,0,1,0,95.1470588235294,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.15,0,0,1,1,0,1,0,0,21.236486486486488,1,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,26.0,0,0,1,0,1,0,0,1,24.666666666666668,1,0,0
1,1,1,0,1,1,0,1,1,1,1,0,0,77.35,0,0,0,0,1,1,0,0,74.94791666666667,1,1,1
0,0,0,0,1,0,1,0,0,1,0,1,0,66.05,0,0,0,0,0,0,0,0,71.8125,0,1,1
0,0,1,1,1,0,0,0,0,0,0,0,0,19.9,0,0,1,0,0,0,0,1,18.195454545454545,0,0,0
0,0,0,0,1,0,0,1,0,0,1,0,0,84.3,1,1,0,0,0,0,1,0,84.3,0,1,1
0,0,0,0,1,1,0,1,0,1,0,1,0,68.15,0,0,0,0,0,1,0,0,69.90263157894738,1,1,1
1,0,0,1,1,0,0,1,1,1,1,1,0,80.85,0,0,0,1,0,0,1,0,85.05588235294118,0,1,1
0,1,0,0,1,1,0,1,1,1,1,0,1,75.5,0,0,0,0,1,0,0,0,74.46642857142857,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,0,92.45,1,0,0,0,1,1,0,0,89.44791666666667,1,1,1
0,0,0,0,1,0,0,0,0,0,0,1,1,80.6,0,1,0,0,0,0,1,0,80.17678571428571,1,1,0
0,0,0,0,1,0,0,1,0,0,1,0,1,83.2,0,1,0,0,0,0,0,0,75.33333333333333,0,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,87.55,0,0,0,0,1,0,0,0,89.76597222222222,1,1,1
0,1,1,0,1,1,0,0,1,0,1,1,1,99.55,1,1,0,0,0,0,1,0,102.83636363636364,0,1,0
1,1,0,0,1,1,0,0,1,0,0,0,1,81.25,1,1,0,0,0,0,1,0,73.24375,0,0,0
0,0,1,0,1,1,0,1,1,1,1,1,1,109.4,0,1,0,1,0,0,0,0,109.69649122807017,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,19.95,1,0,1,0,0,0,0,0,19.95,0,0,0
0,0,1,0,0,0,1,1,0,0,1,0,0,45.55,0,0,0,0,0,0,1,0,44.82934782608696,1,1,1
1,0,1,0,1,0,0,0,0,0,0,0,0,20.7,0,0,1,1,0,1,0,0,19.57,1,0,0
1,1,1,0,1,0,1,0,0,0,0,0,0,75.3,0,1,0,0,0,0,1,0,72.045,0,0,1
1,0,1,0,1,1,1,1,1,0,1,0,1,99.25,1,1,0,0,0,0,1,0,95.0608695652174,0,1,1
1,0,0,0,1,0,1,1,1,0,0,1,1,93.4,0,1,0,0,0,1,0,0,93.103125,1,1,1
1,0,0,0,1,0,1,0,0,0,0,0,1,73.75,0,1,0,0,0,1,0,0,73.58846153846153,0,0,1
0,0,0,0,1,0,0,0,1,1,0,0,1,80.45,1,1,0,0,1,0,1,0,82.09102564102565,1,0,0
0,0,0,0,1,0,0,1,1,0,1,0,1,88.15,0,1,0,0,0,1,0,0,90.3,1,1,1
1,1,0,0,1,0,0,0,0,1,0,0,0,49.2,0,0,0,0,0,0,0,1,49.766666666666666,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,19.65,0,0,1,0,1,0,0,1,19.928358208955224,1,0,0
1,0,1,1,1,1,0,0,1,0,0,0,1,79.35,1,1,0,0,0,0,0,0,73.47222222222223,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,1,79.75,1,1,0,0,0,0,1,0,74.12333333333332,0,0,1
0,0,1,0,1,1,0,1,1,0,1,1,1,105.15,0,1,0,0,1,0,0,0,106.40845070422536,1,1,1
1,0,0,0,1,0,0,0,0,1,0,0,0,49.0,0,0,0,0,0,1,0,0,49.0,0,0,0
0,0,1,1,1,1,0,0,1,0,1,1,1,100.05,1,1,0,0,0,0,1,0,101.53833333333334,1,1,0
1,0,0,0,1,0,0,0,0,0,0,0,1,69.35,1,1,0,0,0,0,1,0,69.35,0,0,0
1,0,1,0,0,0,0,1,0,0,1,1,1,49.8,0,0,0,0,0,0,0,1,49.19705882352941,0,1,1
0,0,0,0,1,0,0,0,0,1,0,1,0,85.8,1,1,0,0,0,0,1,0,90.73333333333333,0,1,0
1,0,1,1,1,1,1,0,1,0,1,1,1,79.7,1,0,0,0,1,0,1,0,79.00597014925373,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.95,0,0,1,0,0,0,0,0,20.95,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,50.55,1,0,0,0,0,0,0,1,50.55,0,0,0
0,1,1,0,1,1,0,0,1,0,0,0,0,79.3,0,1,0,0,0,0,0,1,80.3125,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,19.5,0,0,1,1,0,0,0,0,19.46829268292683,1,0,0
1,0,1,0,1,0,0,0,0,0,1,0,1,80.55,1,1,0,0,0,0,1,0,80.55,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,44.15,0,0,0,0,0,0,0,0,44.15,0,0,0
0,0,1,1,1,1,0,1,1,0,0,0,1,84.5,1,1,0,0,0,0,1,0,76.40833333333333,0,0,1
1,0,1,1,1,1,1,1,0,0,1,1,1,105.5,0,1,0,0,0,0,1,0,104.63225806451612,1,1,1
0,0,0,0,1,0,0,1,0,0,0,1,1,84.3,1,1,0,0,0,0,0,1,84.34772727272728,0,1,1
0,0,0,1,1,1,0,1,1,1,0,0,1,92.7,0,1,0,0,0,1,0,0,91.57941176470588,0,0,1
0,0,1,1,1,1,0,0,0,0,0,0,1,26.25,0,0,1,0,1,0,0,0,27.611805555555556,1,0,0
1,0,1,1,1,1,0,1,0,1,1,0,1,96.95,0,1,0,0,0,1,0,0,97.00357142857142,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,20.45,0,0,1,0,0,1,0,0,16.394444444444446,0,0,0
1,0,1,0,1,1,1,1,1,1,1,1,1,115.8,0,1,0,0,1,0,0,0,117.01249999999999,1,1,1
1,0,0,0,1,0,1,1,1,1,1,1,1,108.2,0,1,0,0,0,0,0,0,110.18499999999999,0,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,20.2,0,0,1,0,1,0,0,1,20.389473684210525,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,67.75,1,1,0,0,0,0,1,0,58.325,0,0,0
1,0,0,0,0,0,0,0,1,1,1,1,0,54.9,0,0,0,1,0,1,0,0,57.466981132075475,1,1,0
0,1,0,0,1,1,0,0,0,0,0,1,1,85.25,1,1,0,0,0,0,1,0,84.71296296296296,1,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.15,0,0,1,0,0,0,0,0,21.75,0,0,0
1,0,1,1,1,1,0,0,1,0,1,0,1,90.35,0,1,0,1,0,0,1,0,85.32222222222222,0,1,0
0,0,1,1,1,1,0,1,0,0,0,0,0,55.75,0,0,0,0,0,0,1,0,55.85,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,0,114.6,0,1,0,0,1,0,0,0,114.08802816901408,1,1,1
0,0,0,0,1,1,0,1,0,0,0,0,1,80.05,1,1,0,0,0,0,0,0,83.07000000000001,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.0,1,0,1,0,0,0,0,1,20.0,0,0,0
0,0,1,0,0,0,1,1,1,1,1,1,0,66.8,0,0,0,1,0,0,0,0,66.0443661971831,1,1,1
1,0,1,0,1,0,0,1,0,1,1,1,1,100.3,0,1,0,1,0,0,1,0,99.32867647058823,1,1,1
1,0,0,0,1,1,0,1,0,1,1,1,1,105.35,0,1,0,0,0,0,1,0,104.13676470588236,1,1,1
1,0,0,0,1,0,0,1,1,1,0,0,1,85.2,0,1,0,1,0,0,1,0,84.02307692307691,1,0,1
0,0,0,0,1,0,1,0,0,0,0,0,1,48.8,1,0,0,0,0,1,0,0,47.93636363636363,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,18.95,0,0,1,0,0,0,0,1,18.650000000000002,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,69.8,0,1,0,0,0,0,0,0,77.0175,0,0,0
0,0,1,0,1,1,0,1,1,0,1,1,1,106.15,0,1,0,0,0,0,1,0,106.85416666666667,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,20.55,0,0,1,0,1,0,1,0,19.896527777777777,1,0,0
0,1,1,0,1,1,0,1,1,0,1,1,1,105.75,0,1,0,1,0,1,0,0,105.9701388888889,1,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,25.25,0,0,1,0,0,0,0,1,25.475,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,19.75,0,0,1,0,0,0,1,0,19.5875,0,0,0
0,1,1,0,1,1,1,0,1,0,1,1,1,104.85,0,1,0,1,0,0,1,0,101.82096774193548,1,1,1
0,0,0,0,1,0,0,0,0,1,0,1,1,60.95,0,0,0,0,0,0,0,1,62.955,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,1,81.15,0,1,0,0,0,0,1,0,85.17903225806452,1,0,1
0,0,1,0,1,0,0,0,0,0,0,0,0,19.1,0,0,1,0,1,1,0,0,19.330281690140847,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.8,0,0,1,0,1,0,0,1,20.900862068965516,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,90.15,0,0,0,0,1,1,0,0,89.10071428571429,1,1,1
0,0,1,0,1,1,1,1,1,1,1,1,0,90.1,0,0,0,0,1,0,1,0,88.88591549295774,1,1,1
1,1,0,0,1,1,1,0,1,1,0,1,0,74.1,0,0,0,0,1,1,0,0,72.91304347826087,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,1,85.05,1,1,0,0,0,0,1,0,85.05,0,1,0
0,0,1,1,1,1,1,1,1,1,1,1,1,118.75,0,1,0,0,1,0,0,0,120.45069444444445,1,1,1
0,0,1,0,1,0,0,0,0,1,0,1,0,85.9,0,1,0,0,0,1,0,0,84.47884615384615,1,1,0
0,0,1,0,1,1,0,0,1,1,0,1,1,95.0,0,1,0,0,0,1,0,0,91.1560606060606,1,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.15,0,0,1,0,1,0,0,1,22.080000000000002,0,0,0
0,1,0,0,1,1,1,0,1,1,0,1,0,101.3,0,1,0,0,1,1,0,0,101.39649122807018,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,21.2,0,0,1,0,0,0,1,0,22.265,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,1,24.2,0,0,1,1,0,0,0,1,23.451282051282053,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.3,0,0,1,0,0,0,0,0,22.39090909090909,0,0,0
0,0,1,1,1,0,0,1,1,1,1,1,1,102.8,1,1,0,0,0,0,1,0,100.48333333333333,0,1,1
0,0,1,1,1,1,0,1,1,1,1,1,0,85.3,0,0,0,0,1,0,0,0,81.76470588235294,1,1,1
1,0,0,0,1,1,0,0,1,0,1,0,1,89.6,0,1,0,1,0,1,0,0,90.72222222222223,0,1,0
0,0,0,0,1,0,0,0,1,1,1,1,1,99.95,1,1,0,0,0,0,0,1,91.27499999999999,0,1,0
1,0,0,0,1,1,1,0,0,0,0,0,0,56.25,0,0,0,0,0,0,0,1,53.88055555555556,0,0,1
0,0,1,1,1,0,0,0,1,0,0,0,1,50.95,0,0,0,1,0,0,0,0,50.204807692307696,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,0,115.85,0,1,0,0,1,0,0,1,117.28392857142856,1,1,1
1,0,0,0,1,1,0,0,1,1,1,1,1,103.65,0,1,0,0,0,0,0,0,105.50777777777779,1,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,26.1,0,0,1,0,1,0,0,1,26.26194029850746,1,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,35.1,0,0,0,0,0,0,0,1,33.699999999999996,0,0,1
1,1,0,0,1,0,0,1,1,0,1,1,1,99.1,0,1,0,0,0,0,0,0,99.94076923076922,1,1,1
1,0,1,0,1,1,0,1,0,1,0,1,0,67.25,0,0,0,0,1,0,0,1,67.20873015873015,1,1,1
0,0,1,1,1,1,0,0,0,0,0,0,0,25.0,0,0,1,0,1,0,0,1,27.336363636363636,0,0,0
1,0,0,1,1,0,0,0,0,1,0,1,1,59.55,0,0,0,0,0,0,0,1,59.55,0,1,0
1,0,0,0,1,1,0,0,1,0,1,1,1,77.8,0,0,0,0,1,0,0,0,78.60636363636364,1,1,0
1,0,1,1,1,1,0,0,0,1,0,0,1,55.1,0,0,0,1,0,0,0,1,58.644,1,0,0
1,0,1,0,1,1,1,1,1,1,1,1,1,117.8,1,1,0,1,0,0,0,0,120.6222222222222,1,1,1
0,0,1,0,1,1,0,0,0,0,0,0,1,24.15,0,0,1,0,1,1,0,0,24.672916666666666,1,0,0
0,0,0,1,0,0,0,1,0,1,1,0,0,45.25,0,0,0,0,1,0,0,1,45.137692307692305,1,1,1
0,1,0,0,1,1,0,1,0,0,0,0,1,79.5,1,1,0,0,0,0,1,0,80.93055555555556,1,0,1
1,0,1,1,1,0,0,0,0,0,0,0,0,20.25,0,0,1,0,0,0,0,1,20.62142857142857,0,0,0
0,0,1,0,1,1,1,1,0,1,0,0,0,64.75,0,0,0,0,1,0,0,0,66.73263888888889,1,0,1
1,0,1,0,1,0,0,0,0,0,1,0,0,54.6,0,0,0,0,0,0,0,0,53.58095238095238,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,20.7,0,0,1,0,0,0,0,0,19.925,0,0,0
1,1,0,0,1,0,0,0,1,0,1,1,1,94.75,0,1,0,0,0,0,1,0,105.6,0,1,0
1,0,1,0,1,1,0,0,0,1,0,0,1,79.65,1,1,0,0,0,0,0,0,83.91666666666667,0,0,0
1,0,1,0,1,1,1,1,1,1,1,1,0,115.8,0,1,0,0,1,1,0,0,115.72430555555555,1,1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,49.45,0,0,0,0,0,0,1,0,52.43333333333334,0,0,1
1,0,0,0,1,0,0,0,1,0,0,1,1,83.8,0,1,0,0,0,1,0,0,83.29615384615384,1,1,0
1,1,1,0,1,1,0,1,1,0,0,1,1,95.35,0,1,0,0,0,0,0,0,92.4927536231884,1,1,1
1,0,0,0,1,0,0,0,1,0,1,1,1,94.7,1,1,0,0,0,0,1,0,92.5375,0,1,0
0,1,0,0,1,0,0,0,1,0,0,0,1,74.05,0,1,0,0,0,0,0,0,75.01875,0,0,0
0,1,0,0,1,1,0,0,1,0,0,1,1,89.6,0,1,0,0,0,0,0,0,87.91746031746032,1,1,0
1,0,0,0,1,1,1,1,1,1,1,1,1,116.6,0,1,0,1,0,1,0,0,117.49166666666666,1,1,1
0,0,1,0,1,0,1,0,0,1,0,0,0,54.2,0,0,0,0,0,0,0,0,57.541666666666664,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,19.3,0,0,1,0,0,0,0,1,21.484615384615385,0,0,0
1,0,0,0,1,1,1,1,1,0,0,0,0,65.05,0,0,0,0,0,0,0,1,64.88863636363637,0,0,1
1,0,0,0,1,1,0,0,1,0,1,0,1,92.5,1,1,0,0,0,0,1,0,90.53999999999999,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,19.45,1,0,1,0,0,0,0,1,19.45,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,1,24.05,0,0,1,0,1,0,0,0,23.738194444444446,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,18.75,0,0,1,0,0,0,0,0,26.575,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.15,0,0,1,0,1,0,0,0,19.43375,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,20.0,0,0,1,1,0,0,0,0,19.56477272727273,1,0,0
1,1,1,0,1,0,1,1,0,1,1,0,1,71.0,0,0,0,1,0,0,0,0,70.59295774647887,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,75.55,1,1,0,0,0,0,1,0,83.15,0,0,0
1,1,0,0,1,1,0,0,0,0,1,1,1,93.6,0,1,0,0,0,0,1,0,92.46538461538461,1,1,0
1,0,1,1,1,0,0,0,0,0,0,0,1,70.0,1,1,0,0,0,0,1,0,70.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,0,1,24.4,0,0,0
1,0,1,1,1,0,1,0,0,1,1,1,1,74.8,1,0,0,0,1,0,0,0,74.15615384615384,1,1,1
1,0,0,0,1,1,0,0,0,1,1,0,1,65.25,0,0,0,0,0,0,0,1,69.96666666666667,0,1,0
1,0,0,0,1,0,0,0,0,1,0,0,1,50.55,0,0,0,0,0,0,0,1,46.98076923076923,0,0,0
0,0,1,0,1,1,0,1,1,0,1,1,1,104.4,1,1,0,0,0,0,1,0,103.32121212121211,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,70.7,0,1,0,0,0,0,0,1,70.7,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,45.25,0,0,0,0,0,0,0,1,38.8375,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,70.3,0,1,0,0,0,0,1,0,72.0,0,0,0
1,0,1,0,1,1,1,1,0,1,1,1,1,108.95,0,1,0,0,1,1,0,0,109.375,1,1,1
0,0,1,1,1,1,0,0,0,0,0,0,0,26.45,0,0,1,0,0,0,0,1,24.63783783783784,1,0,0
0,0,0,0,1,0,1,0,0,0,1,0,0,86.2,1,1,0,0,0,0,1,0,84.68,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,19.65,0,0,1,1,0,1,0,0,20.786956521739132,0,0,0
0,0,1,1,0,0,0,0,0,1,1,1,0,51.2,1,0,0,0,0,1,0,0,52.05,1,1,0
0,0,1,1,1,0,0,0,0,0,0,0,1,19.05,0,0,1,1,0,0,1,0,18.139285714285716,1,0,0
0,0,0,0,1,1,1,0,0,0,1,1,0,74.75,0,0,0,1,0,0,0,1,71.3421875,1,1,1
0,0,1,1,1,1,0,0,0,0,0,0,1,75.8,0,1,0,0,0,0,0,0,73.41363636363636,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,25.1,0,0,0,0,0,1,0,0,26.12261904761905,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,44.45,0,0,0,0,0,0,0,1,46.1625,0,0,0
0,0,1,1,1,1,1,0,1,0,1,1,1,104.3,0,1,0,0,1,1,0,0,103.46615384615384,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,19.5,1,0,1,0,0,0,0,1,15.775,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,89.0,0,0,0,0,1,0,0,0,89.90285714285714,1,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,20.15,0,0,1,0,0,1,0,0,19.65909090909091,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,74.9,1,1,0,0,0,0,1,0,80.4375,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,74.9,1,1,0,0,0,1,0,0,73.575,0,0,0
0,0,1,1,0,0,1,1,0,0,0,0,0,36.15,0,0,0,0,1,0,0,0,36.33507462686567,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,19.2,0,0,1,0,0,1,0,0,21.284000000000002,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,19.25,0,0,1,0,0,0,0,0,18.7625,0,0,0
0,0,0,1,1,0,1,0,0,0,0,1,1,61.2,0,0,0,0,0,1,0,0,62.975,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.45,0,0,1,0,1,0,0,1,20.444117647058825,1,0,0
0,0,1,1,0,0,1,1,0,0,0,0,0,35.05,0,0,0,0,0,0,0,0,35.22282608695652,1,0,1
0,0,0,0,1,1,0,1,0,0,1,1,1,100.25,1,1,0,0,0,0,1,0,95.51,1,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,44.0,0,0,0,0,0,0,0,1,50.71923076923077,0,0,0
0,1,0,0,1,1,1,1,0,0,1,1,1,102.8,1,1,0,0,0,0,0,1,106.40799999999999,1,1,1
1,0,1,1,1,0,0,0,1,0,0,0,0,50.35,0,0,0,1,0,0,0,1,49.45384615384615,1,0,0
1,0,0,0,1,1,0,0,0,1,1,1,1,100.0,1,1,0,1,0,0,1,0,97.94302325581396,1,1,0
1,0,0,1,1,0,0,0,0,0,0,0,1,20.0,0,0,1,0,0,0,1,0,19.871052631578948,0,0,0
1,0,1,0,1,0,0,1,0,1,1,1,1,99.85,1,1,0,0,0,0,1,0,99.09,0,1,1
